from	to
230076_at	PITPNM3
230077_at	LOC220729
230077_at	SDHA
230077_at	SDHAP1
230077_at	SDHAP2
230078_at	RAPGEF6
230079_at	ST7L
230080_at	HOXA-AS2
230081_at	PLCXD3
230083_at	USP53
230084_at	SLC30A2
230085_at	PDK3
230086_at	FNBP1
230087_at	PRIMA1
230088_at	AK025975
230088_at	RP1-74M1.3
230089_s_at	TMEM259
230090_at	GDNF
230091_at	SRPK2
230092_at	UBXN10
230093_at	RSPH1
230094_at	KLF13
230095_at	GLRX3
230096_at	SAPCD1-AS1
230096_at	SAPCD1-AS1
230096_at	XXbac-BPG32J3.18
230097_at	GART
230098_at	PHF20L1
230100_x_at	PAK1
230101_at	CXCL2
230102_at	ETV5
230103_at	VSTM4
230104_s_at	TPPP
230105_at	HOXB13
230106_at	ZXDC
230107_at	HM13
230108_at	ERCC6
230109_at	PDE7B
230110_at	MCOLN2
230112_at	MARCH4
230113_at	MBNL3
230115_at	DKFZp779M0652
230116_at	KRT8P12
230117_at	VSTM2A
230118_at	GEMIN6
230119_at	RP1-74M1.3
230120_s_at	PLGLB1
230120_s_at	PLGLB2
230121_at	SERTAD4-AS1
230122_at	MLLT10
230123_at	NECAP2
230124_at	PRKCH
230125_at	GUSB
230126_s_at	KDM4B
230127_at	RP6-99M1.2
230128_at	CKAP2
230129_at	PSTK
230130_at	SLIT2
230131_x_at	ARSD
230132_at	PCAT19
230133_at	RC3H2
230134_s_at	RC3H2
230135_at	HHIP
230137_at	TMEM155
230138_at	NCS1
230139_at	RP11-121C2.2
230140_at	PTPN9
230141_at	ARID4A
230142_s_at	CIRBP
230143_at	RNF165
230144_at	GRIA3
230145_at	DUS3L
230146_s_at	NCS1
230147_at	F2RL2
230148_at	AHSA2
230149_at	RP11-700J17.2
230150_at	BCAP29
230151_at	SPRYD7
230152_at	WDR52
230153_at	NEK9
230154_at	WAC
230155_x_at	MSL1
230156_x_at	LOC100507217
230157_at	CDH24
230158_at	DPY19L2
230159_at	C1orf115
230163_at	GFRA1
230164_at	ZNF621
230165_at	SGOL2
230166_at	KIAA1958
230167_at	ADAMTS14
230169_at	THAP6
230170_at	OSM
230171_at	AK093356
230171_at	RP11-10L12.4
230172_at	IFI27L1
230173_at	TRIM4
230174_at	LYPLAL1
230176_at	UEVLD
230177_at	GTF2H2
230177_at	GTF2H2B
230178_s_at	ELP2
230179_at	LOC285812
230180_at	DDX17
230181_at	PQLC1
230182_at	PDCD7
230183_at	EXT1
230184_at	LINC01158
230185_at	THAP9
230186_at	TMEM136
230187_s_at	LOC101929855
230187_s_at	LOC102724851
230188_at	NIPAL4
230189_x_at	NSMF
230190_at	NDFIP2
230191_at	TTBK1
230192_at	TRIM13
230193_at	WDR66
230194_at	LRPPRC
230195_at	LINC01405
230196_x_at	ARHGAP23
230197_s_at	TPPP
230200_at	NSUN6
230201_at	FXR1
230203_at	FLJ46875
230204_at	HAPLN1
230205_at	ZNF561
230205_at	ZNF562
230206_at	DOCK5
230207_s_at	DOCK5
230208_at	HCN4
230209_at	ZXDC
230210_at	SUN1
230211_at	TRIP11
230212_at	SPRY1
230213_at	C19orf43
230214_at	MRVI1
230215_at	SEC61A2
230216_at	HECTD4
230217_at	CLVS1
230218_at	HIC1
230219_at	NDE1
230220_at	UNC80
230221_at	ABHD16A
230222_at	RP11-456H18.2
230223_at	CINP
230224_at	ZCCHC18
230226_s_at	KDM5A
230227_at	RP11-333I13.1
230228_at	SSC5D
230229_at	DLG1
230230_at	PTPN4
230231_at	FGF14
230232_at	SEL1L3
230234_at	FXN
230235_at	MCTS1
230236_at	TDRG1
230237_at	ADCYAP1
230238_at	SOWAHA
230239_at	ROCK1
230241_at	TOR1AIP2
230242_at	NFASC
230243_at	TRMT10A
230244_at	C2orf82
230245_s_at	LINC00926
230246_at	PLAC9
230248_x_at	RP11-395I6.3
230249_at	KHDRBS3
230250_at	PTPRB
230251_at	LINC00473
230252_at	LPAR5
230253_at	SCUBE3
230254_at	FAM26E
230255_at	GABRD
230256_at	RUSC1-AS1
230257_s_at	TSEN15
230258_at	GLIS3
230259_at	FUOM
230261_at	ST8SIA4
230262_at	ST8SIA3
230263_s_at	DOCK5
230264_s_at	AP1S2
230266_at	RAB7B
230267_at	RP11-173M1.8
230269_at	B3GALT5
230270_at	PRPF38B
230271_at	ONECUT2
230272_at	LINC00461
230272_at	MIR9-2
230273_at	C6orf165
230275_at	ARSI
230276_at	FAM49A
230277_at	GS1-259H13.2
230279_at	LOC100507540
230280_at	TRIM9
230281_at	C16orf46
230282_at	TSPAN3
230283_at	NEURL2
230284_at	MYOM3
230285_at	SVIP
230286_at	SLC6A11
230287_at	SGSM1
230288_at	FGF14
230289_at	EPB41L1
230290_at	SCUBE3
230292_at	LOC100996412
230293_at	MEAF6
230294_at	RALY-AS1
230295_at	CAPN15
230296_at	C16orf52
230296_at	LOC101930115
230296_at	VWA3A
230297_x_at	SYNGAP1
230298_at	MBLAC2
230299_s_at	WNT5B
230300_at	PSMA5
230301_at	AC006026.13
230302_at	RP11-48B3.4
230303_at	SYNPR
230304_at	CTB-31O20.2
230305_at	DNAJC15
230306_at	VPS26B
230307_at	SLC25A21-AS1
230308_at	FAM120AOS
230309_at	BHMT2
230310_at	RP11-464F9.20
230311_s_at	PRDM6
230313_at	RP11-403P17.3
230316_at	SEC14L2
230317_x_at	TMCO3
230318_at	SERPINA1
230320_at	TBRG1
230321_at	TOR1AIP2
230322_at	NFAM1
230323_s_at	TMEM45B
230325_at	LOC100133985
230326_s_at	C11orf73
230327_at	LOC730098
230328_at	LOC101930306
230328_at	RRN3
230328_at	RRN3P1
230328_at	RRN3P2
230329_s_at	NUDT6
230330_at	PPM1D
230331_at	METTL21C
230332_at	ZCCHC7
230334_at	LOC100507291
230335_at	C9orf50
230337_at	SOS1
230338_x_at	GSX2
230339_at	CCDC138
230340_s_at	WASL
230341_x_at	ADAMTS10
230342_at	FOXK1
230343_at	CST3
230345_at	SEMA7A
230347_at	ORAI2
230348_at	LATS2
230349_at	XKRX
230350_at	TIAL1
230351_at	FGF14-AS2
230352_at	PRPS2
230353_at	LOC284112
230353_at	MIR195
230353_at	MIR497
230353_at	MIR497HG
230355_at	SEPT7P2
230356_at	RP13-238F13.5
230357_at	GMDS
230358_at	ZER1
230359_at	KNDC1
230360_at	GLDN
230361_at	MROH1
230362_at	INPP5F
230363_s_at	INPP5F
230364_at	CHPT1
230365_at	LIN9
230366_at	LINC01431
230367_at	SMTNL1
230368_at	ERF
230369_at	GPR161
230370_x_at	STYXL1
230371_at	HPS6
230372_at	HAS2
230373_at	PRKAG2-AS1
230374_at	RP11-783K16.13
230375_at	PNISR
230376_at	GTF2A2
230377_s_at	TBC1D2B
230378_at	SCGB3A1
230379_x_at	NDUFAF7
230380_at	THAP2
230381_at	C1orf186
230381_at	LOC101929219
230382_at	SLC11A1
230383_x_at	SLFN5
230384_at	ANKRD23
230385_at	MARCH3
230386_at	LOC101928230
230388_s_at	KANSL1-AS1
230389_at	FNBP1
230390_at	LOC101928222
230391_at	CD84
230393_at	CUL5
230394_at	TCP10L
230395_at	METTL9
230396_at	SAMM50
230397_at	SAR1B
230398_at	TNS4
230402_at	DUSP15
230403_at	RFX3
230404_at	C5orf63
230405_at	C5orf56
230407_at	SBNO1
230409_at	MAGI3
230410_at	AC007362.3
230411_at	UBE2V2
230412_at	NPAS3
230414_s_at	TMEM170A
230416_at	PDZD8
230417_at	GALNT16
230418_s_at	GALNT16
230419_at	SOX9-AS1
230420_at	CASZ1
230421_at	ZNF879
230422_at	FPR3
230423_at	FOXD3-AS1
230424_at	NREP
230425_at	EPHB1
230426_at	DLD
230427_s_at	BAG5
230429_at	ASPH
230430_at	ENTPD2
230431_at	LOC100506022
230432_at	LOC100422737
230433_at	LOC729970
230434_at	PHOSPHO2
230435_at	FAM228B
230436_s_at	CENPV
230437_s_at	PRKCB
230438_at	TBX15
230439_at	RBAKDN
230440_at	ZNF469
230441_at	PLEKHG4B
230442_at	MTHFSD
230443_at	NHP2L1
230444_at	PDE7A
230445_at	BTBD17
230446_at	LOC101927811
230447_at	FAXC
230448_at	SLC38A10
230449_x_at	RP11-410L14.2
230450_at	LOC101928545
230451_at	COX10-AS1
230451_at	LOC100506974
230452_at	FLJ42351
230452_at	LOC101930279
230453_s_at	ATP2A3
230454_at	ICA1L
230455_at	PPP1R9B
230457_at	TMEM242
230458_at	SLC45A1
230460_at	MYLK-AS1
230462_at	NUMB
230464_at	S1PR5
230465_at	HS2ST1
230466_s_at	RASSF3
230467_at	TMEM52
230468_s_at	C1orf56
230469_at	RTKN2
230470_at	DSCR9
230471_at	TMEM30B
230472_at	IRX1
230473_s_at	HMGB4
230474_at	UBIAD1
230475_at	C15orf59
230477_at	AC139100.2
230477_at	PARD6G-AS1
230478_at	OIT3
230479_at	EIF3F
230480_at	PIWIL4
230481_at	ACY3
230482_at	ST6GALNAC5
230484_at	CHDH
230485_at	PHGR1
230487_at	C6orf99
230488_s_at	DBH-AS1
230489_at	CD5
230490_x_at	RSU1
230491_at	RP11-174G6.5
230492_s_at	GPCPD1
230493_at	SHISA2
230494_at	SLC20A1
230495_at	LINC01102
230496_at	AMER2
230497_at	CELF5
230498_at	MCHR1
230499_at	BIRC3
230500_at	PDE7A
230501_at	NDUFA10
230504_at	CEACAM19
230505_at	LOC145474
230506_at	C6orf164
230507_at	ATXN1
230508_at	DKK3
230509_at	SNX22
230510_at	HSPB9
230511_at	CREM
230512_x_at	TMEM165
230513_at	BAG6
230514_s_at	LYZL1
230514_s_at	LYZL2
230516_at	BC065766
230516_at	MALSU1
230517_at	ZNF775
230518_at	MPZL2
230519_at	FAM124A
230520_at	AIG1
230521_at	ARHGEF39
230522_s_at	ARHGEF39
230523_at	QSOX1
230524_at	MPI
230525_at	LA16c-380H5.4
230526_at	TNRC6C-AS1
230527_at	LOC101926907
230528_s_at	CENPBD1P1
230529_at	HECA
230530_at	MLYCD
230531_at	KCNC3
230532_at	CXorf38
230533_at	ZMYND8
230534_at	ZNF678
230535_s_at	ATP5E
230536_at	PBX4
230538_at	SHC4
230539_at	FAM182A
230539_at	FAM182B
230540_at	SPTBN1
230541_at	LINC01341
230542_at	ZNF597
230544_at	RPS6KA4
230545_at	PARD3-AS1
230546_at	VASH1
230547_at	KCNC1
230548_at	LOC100505942
230549_at	ELK4
230550_at	MS4A6A
230551_at	KSR2
230552_at	LOC100134317
230552_at	LOC284412
230554_at	ACSM2A
230555_s_at	MED30
230556_at	IMMP1L
230557_at	XRRA1
230558_at	KNDC1
230559_x_at	FGD4
230560_at	STXBP6
230561_s_at	KANSL1L
230562_at	LOC100507530
230563_at	RASGEF1A
230564_at	SIPA1L3
230565_at	ATP6V1G3
230566_at	MORC2-AS1
230567_at	KIAA1430
230568_x_at	DLL3
230569_at	KIAA1430
230570_at	EIF3H
230572_at	WWC2-AS2
230573_at	SGK2
230574_at	LOC100130938
230575_at	MSRB2
230576_at	BLOC1S3
230577_at	LINC00844
230578_at	ZNF471
230579_at	LOC728705
230579_at	TMEM263
230582_at	HECA
230583_s_at	LOC100287728
230583_s_at	ZNF75D
230584_at	LOC100287728
230584_at	ZNF75D
230585_at	KCNJ15
230587_at	STGC3
230588_s_at	LOC285074
230588_s_at	LOC730268
230589_at	TRAF3IP2-AS1
230591_at	LOC729887
230592_at	NSL1
230593_at	GRIK3
230595_at	PGM5-AS1
230596_at	KALRN
230597_at	SLC7A3
230598_at	RP11-554J4.1
230600_at	LRRC46
230601_s_at	LRRC46
230602_at	ACMSD
230603_at	COL27A1
230604_at	RP13-270P17.3
230605_at	RP11-305K5.1
230606_at	LOC100287525
230608_at	TSACC
230609_at	CLINT1
230611_at	SYPL2
230612_at	SCAND2P
230613_at	GMEB1
230615_at	DUOXA2
230616_at	LAMB2P1
230617_at	OVOL1-AS1
230619_at	ARNT
230620_at	USP27X
230621_at	IAH1
230622_at	MLLT4
230623_x_at	USP28
230624_at	SLC25A27
230625_s_at	TSPAN12
230626_at	TSPAN12
230628_at	EP400
230629_s_at	EP400
230630_at	AK4
230630_at	LOC100507855
230631_s_at	IL10RB-AS1
230632_at	IL10RB-AS1
230633_at	TMEM102
230634_x_at	ADAT3
230634_x_at	SCAMP4
230635_at	TUG1
230636_s_at	KLF9
230637_at	SFXN4
230639_at	ICA1
230640_at	FMNL3
230641_at	LOC100505938
230642_at	RP11-297L17.2
230643_at	WNT9A
230644_at	LRFN5
230645_at	FRMD3
230646_at	FNDC5
230647_at	LOC102723990
230647_at	TMEM53
230648_at	LINC00926
230649_at	C1orf86
230650_at	SLCO5A1
230652_at	ARAF
230653_at	LOC102724356
230656_s_at	CIRH1A
230657_at	TMEM165
230658_at	SLC7A2
230660_at	SERTAD4
230662_at	RNF187
230664_at	H2BFXP
230665_at	GUCY1A2
230666_at	HOXA11-AS
230667_at	FAM204A
230668_at	NKAIN4
230669_at	RASA2
230670_at	IGSF10
230671_at	CTD-2083E4.7
230672_at	BC030152
230673_at	PKHD1L1
230674_at	LGR4
230675_at	LOC101927824
230676_s_at	TMEM19
230677_at	EXOC3L4
230678_at	RGS5
230679_at	DCAF10
230680_at	SLITRK4
230681_at	TBRG1
230682_x_at	ABCC3
230683_at	PPP4R1L
230683_at	PPP4R1L
230684_at	GTPBP10
230684_at	LOC101927446
230685_at	LINC01184
230685_at	LOC101929964
230686_s_at	SLC13A3
230687_at	SLC13A3
230690_at	TUBB1
230691_at	STX1B
230692_at	LOC157503
230692_at	XKR4
230693_at	ATP2A1
230695_s_at	RSPH9
230696_at	LOC100289092
230697_at	BBS5
230698_at	CALN1
230699_at	PGLS
230700_at	RTN4RL1
230701_x_at	KIF9
230704_s_at	ITGB4
230705_at	SLC2A5
230706_s_at	CAMK2N2
230707_at	SORL1
230708_at	PRICKLE1
230709_x_at	ZBTB7A
230710_at	MIR210HG
230712_at	LOC101930059
230712_at	LOC102724250
230712_at	NBPF1
230712_at	NBPF11
230712_at	NBPF15
230715_at	ZNF518B
230716_at	SMLR1
230717_at	LCN12
230718_at	HSF5
230719_at	ING3
230720_at	RNF182
230721_at	C16orf52
230721_at	LOC101930115
230721_at	VWA3A
230722_at	BNC2
230723_at	SPATA18
230724_s_at	C11orf57
230725_at	LOC101929687
230726_at	MRPL38
230727_at	CISD3
230728_at	FKBP14
230729_at	RP11-355B11.2
230730_at	SGCD
230731_x_at	ZDHHC8
230732_s_at	MAPK4
230734_x_at	STRN
230736_at	LOC102724316
230737_s_at	LOC102724316
230737_s_at	PTCHD3P1
230738_at	RP11-196G18.23
230739_at	FAM210A
230740_at	EHD3
230741_at	P2RX7
230742_at	RBM5
230743_at	HOXB-AS3
230744_at	FSTL1
230745_s_at	TOX3
230747_s_at	TTC39C
230748_at	SLC16A6
230749_s_at	CAMK2D
230750_at	BAG2
230751_at	WNT4
230753_at	PATL2
230754_at	ZBTB38
230755_at	RHBDL3
230756_at	ZNF683
230758_at	GEMIN8
230759_at	SNX14
230760_at	ZFY
230763_at	SPATA17
230765_at	NWD2
230766_at	GART
230767_at	RP11-416N2.4
230769_at	DENND2C
230771_at	NKAIN4
230772_at	HNF4A
230773_at	ZNF385D
230774_at	PTGR2
230775_s_at	SPG20
230776_at	RNF157-AS1
230777_s_at	PRDM15
230779_at	TNRC6B
230780_at	LINC00886
230781_at	LINC01088
230782_at	SORD
230783_at	LOC283713
230783_at	OTUD7A
230784_at	PRAC1
230785_at	SALL3
230786_at	ZCCHC8
230787_at	LOC101927886
230788_at	GCNT2
230789_at	ZNF280B
230792_at	FAAH2
230793_at	LRRC16A
230794_at	PELI2
230796_at	LINC01191
230797_s_at	LINC01191
230799_at	LINC01119
230800_at	ADCY4
230801_at	RPRD1B
230802_at	ARHGAP24
230803_s_at	ARHGAP24
230804_at	NKAPL
230805_at	MIR142
230806_s_at	FAM65A
230807_at	CCDC151
230808_at	FNTA
230810_at	JMJD4
230811_at	SPATA33
230812_at	LINC00511
230812_at	LINC00673
230813_at	LEPREL1
230814_at	C19orf81
230815_at	LOC389765
230819_at	C2CD4C
230820_at	CEP95
230821_at	ZNF148
230822_at	TMEM61
230824_at	MARCH10
230826_at	MMD2
230829_at	CST9L
230830_at	SLC51B
230831_at	FRMD5
230832_at	RTF1
230833_at	ACRBP
230835_at	KRTDAP
230836_at	ST8SIA4
230837_at	LOC100132057
230838_s_at	CIAPIN1
230839_at	PRMT8
230840_at	SMIM1
230844_at	AC010980.2
230844_at	LOC440934
230844_at	LOC440934
230845_at	MIR3185
230845_at	PRAC2
230846_at	AKAP5
230847_at	WRNIP1
230849_at	KCNA1
230851_x_at	C16orf13
230852_at	STAC3
230853_at	FEM1A
230854_at	BCAR4
230855_at	GATA4
230856_at	ARSG
230857_s_at	ZNF497
230858_at	LINC00673
230860_at	CEP19
230861_at	DKFZP434L187
230861_at	DKFZP434L187
230863_at	LRP2
230864_at	NIM1K
230865_at	LIX1
230866_at	CYSLTR1
230867_at	COL6A6
230869_at	FAM155A
230870_at	CFL1
230871_at	DHX30
230872_s_at	ARPC4
230872_s_at	ARPC4-TTLL3
230872_s_at	TTLL3
230873_at	TTLL3
230874_at	SLC36A4
230875_s_at	ATP11A
230876_at	ZNF883
230877_at	IGHD
230878_s_at	COG1
230879_at	BAG2
230880_at	KIAA1652
230881_at	CCDC42
230882_at	DLX6-AS1
230883_at	NXPH2
230884_s_at	LOC101930112
230884_s_at	SPG7
230885_at	LOC101930112
230885_at	SPG7
230886_at	RP11-182L21.5
230887_at	CDC14B
230888_at	WDR91
230889_at	LOC645321
230890_at	KIAA1328
230891_at	TUBE1
230893_at	DNAJC21
230895_at	HAPLN1
230896_at	BEND4
230897_at	CCDC30
230897_at	PPCS
230898_at	RP11-108L7.15
230899_at	SETD4
230900_at	CCDC110
230901_x_at	PCSK4
230903_s_at	TDRP
230904_at	FSD1L
230906_at	GALNT10
230907_at	GPRC5C
230908_at	TACR1
230909_at	COX18
230910_s_at	LOC100288181
230911_at	SIX1
230912_at	ASPDH
230913_at	ABCG1
230914_at	HNF4A
230915_at	DHRS7C
230916_at	NODAL
230917_at	PLCG2
230918_at	GALK2
230919_at	ZNF233
230920_at	TRABD2B
230921_s_at	MAP3K12
230922_x_at	FUNDC2
230923_at	FAM19A1
230924_at	TTLL6
230925_at	APBB1IP
230926_s_at	ODF2L
230927_at	CTD-3025N20.3
230929_s_at	UBE2J2
230930_at	LOC338620
230931_at	PLG
230932_at	RNF130
230933_at	DSTN
230934_at	LOC102724967
230935_at	HAGLROS
230936_at	DNAJB13
230937_at	LOC101929072
230937_at	LOC285835
230938_x_at	ATF5
230939_at	LOC100996457
230940_at	LOC100288123
230941_at	LINC01125
230942_at	CMTM5
230943_at	SOX17
230944_at	C6orf223
230946_at	FMN2
230947_at	SEPT12
230948_at	RP11-95D17.1
230949_at	SLC23A3
230950_at	CNDP2
230951_at	EPB41L5
230952_at	RP11-426C22.5
230953_at	LOC100286922
230954_at	NOL4L
230955_s_at	NOL4L
230956_at	COLCA1
230960_at	IGDCC3
230962_at	DCLK1
230963_at	EMX2OS
230964_at	FREM2
230965_at	USP2
230966_at	IL4I1
230967_s_at	USP7
230968_at	HDAC9
230969_at	TEX38
230971_x_at	GLTPD2
230972_at	ANKRD9
230973_at	SH2D5
230974_at	DDX19B
230975_at	RP11-109E10.1
230976_at	AK8
230977_at	NPM2
230978_at	LINC00967
230979_at	BMPR1A
230980_x_at	MIR142
230981_at	CATSPER3
230982_at	SOX1
230983_at	FAM129C
230985_at	C9orf131
230986_at	KLF8
230988_at	ADD2
230989_s_at	TSSK6
230990_at	KIF13A
230991_at	LOC102724156
230992_at	BTNL9
230993_s_at	C6orf118
230994_at	FAM181B
230995_at	CMBL
230996_at	LPP
230997_at	TTC21A
230998_at	CBX3
231001_at	FIBIN
231002_s_at	RABEP1
231003_at	SLC35B3
231006_at	SPATA8
231008_at	UNC5CL
231009_at	PLA2G12B
231010_at	AP1AR
231011_at	LARP1B
231012_at	SLC35G1
231014_at	TRIM50
231015_at	KLF15
231016_s_at	ARNT
231017_at	STK11
231018_at	PALM3
231019_x_at	C19orf26
231020_at	ARX
231021_at	SLC6A19
231022_at	OCLN
231023_at	CARS2
231024_at	LOC101929886
231024_at	PGM5-AS1
231025_at	SYT7
231026_at	EFHC1
231028_at	LOC100506082
231029_at	F5
231030_at	ZRANB2-AS1
231031_at	KGFLP2
231032_at	LOC286071
231033_at	DSC2
231035_s_at	OTUD1
231036_at	LOC100505774
231039_at	NAA30
231040_at	RORB
231041_at	POLR1E
231043_at	PCDP1
231044_at	C1orf194
231045_x_at	C11orf31
231046_at	LINC01023
231049_at	LMO2
231050_at	HRASLS5
231051_at	LINC00948
231052_at	GLOD5
231053_at	KCNB1
231054_at	SPACA4
231056_at	AC018755.16
231058_at	FXYD4
231059_x_at	SCAND1
231061_at	MIR302B
231062_at	DOCK9-AS2
231064_s_at	NUP50
231065_at	PDE6D
231066_s_at	CLCN4
231067_s_at	AKAP12
231068_at	SLC47A2
231070_at	IYD
231071_at	YTHDF3-AS1
231072_at	MIDN
231073_at	C1orf168
231075_x_at	ABI2
231076_at	C16orf82
231077_at	C1orf192
231078_at	SLC25A37
231079_at	NANOG
231080_at	CDAN1
231081_at	C2orf73
231083_at	ETV5
231084_at	WDR96
231086_at	AB488780
231088_at	MORF4L2-AS1
231089_at	LOC100505664
231092_s_at	RP11-252E2.1
231093_at	FCRL3
231094_s_at	LOC100996643
231094_s_at	LOC101928195
231094_s_at	MTHFD1L
231095_at	LOC101928045
231096_at	PCAT4
231099_at	FKBP15
231100_at	RRAD
231102_at	CROT
231103_at	KCNN3
231104_at	TDRD5
231105_at	RP11-399E6.1
231106_at	BMS1P6
231108_at	FUS
231111_at	SCYL3
231112_at	SNRPE
231114_at	SPATA22
231115_at	POLH
231116_at	RP11-190A12.8
231117_at	FAM181A
231118_at	ANKRD35
231119_at	RFC3
231120_x_at	PKIB
231121_at	HPS3
231122_x_at	ZDHHC19
231123_at	TRIM36
231124_x_at	LY9
231126_at	C2orf70
231128_at	FAM181B
231129_at	MCHR2-AS1
231130_at	FKBP7
231131_at	FAM133A
231133_at	DRC1
231134_at	SCP2D1
231135_at	LOC151174
231137_at	IDH3A
231138_at	TRPC5OS
231140_at	TPPP2
231141_at	RP11-217B1.2
231143_at	TMEM178B
231144_at	SMARCD3
231145_at	PAX9
231146_at	FAM24B
231148_at	IGFL2
231149_s_at	ULK4
231150_at	RP11-61L19.2
231151_at	DLGAP3
231152_at	INO80D
231153_at	C16orf86
231154_x_at	TINAG
231155_at	DEFB119
231156_at	HAO2
231157_at	TTLL11
231158_x_at	PTBP1
231159_at	CXorf51A
231159_at	CXorf51B
231161_x_at	TRIM8
231162_at	CLDND2
231163_at	C1orf111
231164_at	ABCA17P
231166_at	GPR155
231172_at	C9orf117
231173_at	PYROXD1
231175_at	BEND6
231176_at	PRR19
231177_at	HCFC1
231178_at	SPATA4
231179_at	IP6K3
231182_at	WIPF1
231184_at	DHX8
231185_at	KIAA1161
231186_at	LINC00643
231187_at	SLC28A1
231188_at	ZSCAN2
231190_at	POM121L10P
231192_at	LPAR3
231193_s_at	TAOK1
231194_at	SNX32
231195_at	KLRG2
231196_x_at	LINC00202-1
231197_at	PPP1R3F
231198_at	CDK6
231199_at	RP11-271C24.3
231200_at	LSM14B
231201_at	PTGER1
231202_at	ALDH1L2
231203_at	LOC100505478
231204_at	ZGRF1
231208_at	SLC13A3
231209_at	EXOC3L4
231210_at	C11orf85
231211_s_at	YIF1B
231213_at	PDE1A
231215_at	ZNF570
231216_at	TMEM179
231217_at	SLC13A3
231219_at	CMTM1
231220_at	CELF4
231221_at	CLEC16A
231223_at	CSMD1
231224_x_at	PRKAG2
231226_at	MED14OS
231228_at	BCL2L1
231229_at	HILS1
231230_at	KCNK10
231232_at	LOC100506125
231233_at	PCAT6
231234_at	CTSC
231235_at	NKTR
231236_at	ZFP57
231237_x_at	RP11-219B4.3
231240_at	DIO2
231242_at	BHLHE41
231243_s_at	BHLHE41
231244_at	CASD1
231247_s_at	LOC727820
231248_at	AX747517
231248_at	CST6
231249_at	SZT2
231250_at	LOC101060400
231251_at	WIPF2
231252_at	KANSL1L
231253_at	SPPL2C
231255_at	MPRIP
231256_at	LOC727944
231257_at	TCERG1L
231258_at	RP11-489E7.4
231259_s_at	CCND2
231260_at	ZNF582-AS1
231261_at	CATSPERG
231263_at	ARMC12
231264_at	TMCO2
231265_at	COX7B2
231266_at	LYPD4
231267_at	RP11-12M5.1
231268_at	MYBL1
231269_at	ASCC3
231270_at	CA13
231270_at	LOC100507258
231271_x_at	NMRAL1
231272_at	MED7
231273_x_at	FRZB
231275_at	LINC00982
231277_x_at	DTWD2
231278_at	LOC101927503
231279_at	PATE1
231280_at	HEBP2
231283_at	MGAT4A
231284_at	LOC100506406
231286_at	C9orf47
231287_s_at	PRSS54
231288_at	CCDC88C
231290_at	RCCD1
231291_at	GIPR
231292_at	EID3
231295_at	ME3
231297_at	DOT1L
231298_at	RP11-353N14.1
231299_at	AGAP3
231300_at	C16orf93
231301_at	NUP54
231303_at	LINC00158
231304_at	PPP3R2
231305_at	LOC100507520
231306_at	LYZL4
231307_at	RP11-382F24.1
231307_at	RP11-382F24.2
231310_at	TRIM71
231312_at	LOC101928487
231313_at	FLJ27354
231317_at	TSNARE1
231318_at	DNM1P46
231319_x_at	KIF9
231320_at	EBP
231321_s_at	ACER3
231323_at	PSMB2
231325_at	UNC5D
231328_s_at	RASGRP4
231330_at	LINC00445
231333_at	LOC100505515
231334_at	LOC101929480
231335_at	MS4A6E
231336_at	CPNE4
231337_at	LOC100505498
231337_at	TEX41
231338_at	NUTM1
231339_at	TSPYL6
231341_at	SLC35D3
231342_at	B4GALT6
231344_at	RP11-102C16.3
231345_s_at	DHRS12
231347_at	LOC100996694
231348_s_at	LMO3
231349_at	GPR150
231350_at	LINC01350
231352_at	SLC22A8
231354_at	LOC780529
231355_at	CACNG8
231356_at	RP11-862L9.3
231357_at	CLEC12B
231358_at	MRO
231359_at	APOH
231360_at	C20orf141
231361_at	NLGN1
231363_at	LELP1
231364_at	NFIA-AS2
231365_at	HOXA10-AS
231365_at	MIR196B
231366_at	FDPSP2
231368_at	BOD1L2
231369_at	ZNF333
231370_at	PPM1A
231371_at	TDRD10
231372_at	SLC25A48
231373_at	RNF133
231375_at	RP11-1277A3.1
231376_at	UPP2
231377_at	CXorf65
231378_at	LOC101929897
231379_at	LOC100507560
231380_at	C8orf34
231381_at	ESRG
231381_at	MIR4454
231382_at	FGF18
231384_at	GRIN2A
231385_at	DPPA3
231385_at	DPPA3P2
231385_at	LOC101060236
231386_at	FAM228A
231387_at	PXDC1
231389_at	PIH1D3
231391_at	CTXN3
231393_x_at	ZBTB43
231394_at	AC005754.7
231394_at	BC016751
231395_at	ATP8A2
231396_s_at	FAM126A
231397_at	LPPR5
231398_at	SLC22A7
231399_at	RAB3IP
231402_at	LOC100507507
231403_at	TRIO
231404_at	SPTY2D1-AS1
231405_at	SPACA7
231406_at	ORAI2
231407_s_at	FOXH1
231408_at	TMEM92
231411_at	LHFP
231412_at	LOC101929709
231413_at	RP1-202O8.3
231415_at	WBSCR22
231416_at	DHDH
231419_at	LOC100505555
231419_at	ZNF846
231420_at	GGN
231421_at	LINC00710
231422_x_at	TYSND1
231423_s_at	ANKRD16
231424_at	SLC5A12
231425_at	PLCZ1
231427_at	LOC284648
231429_at	TRABD2A
231430_at	FAM181B
231431_s_at	AL832909
231431_s_at	LINC00984
231431_s_at	LINC00984
231431_s_at	LINC00984
231433_at	LOC100506929
231434_at	LOC100505841
231435_at	C7orf34
231436_at	LOC101928134
231437_at	SLC35D2
231438_x_at	CDH8
231439_at	FAM84A
231440_at	LINC00943
231441_at	C7orf62
